cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons,cycle_time_hours,time_consumed_hours,lane_trucks_needed
Collection_Point07,Unload_Terminal_C,10,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,11,13,0,13,0,390.0,6.122,79.59,10.4
Collection_Point07,Unload_Terminal_C,12,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,18,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,19,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,20,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point08,Unload_Terminal_A,11,27,0,27,0,810.0,3.283,88.63,11.59
Collection_Point08,Unload_Terminal_A,13,27,0,27,0,810.0,3.283,88.63,11.59
Collection_Point08,Unload_Terminal_A,19,27,0,27,0,810.0,3.283,88.63,11.59
Collection_Point08,Unload_Terminal_A,20,27,0,27,0,810.0,3.283,88.63,11.59
Collection_Point08,Unload_Terminal_A,23,13,0,13,0,390.0,3.283,42.67,5.58
Collection_Point08,Unload_Terminal_B,6,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,7,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,8,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,9,7,0,7,0,210.0,4.632,32.42,4.24
Collection_Point08,Unload_Terminal_B,10,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,12,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,16,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,22,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_B,24,19,0,19,0,570.0,4.632,88.0,11.5
Collection_Point08,Unload_Terminal_C,1,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,2,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,3,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,4,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,5,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,9,10,0,10,0,300.0,5.189,51.89,6.78
Collection_Point08,Unload_Terminal_C,14,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,15,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,17,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,18,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,21,17,0,17,0,510.0,5.189,88.21,11.53
Collection_Point08,Unload_Terminal_C,23,9,0,9,0,270.0,5.189,46.7,6.1
Collection_Point09,Unload_Terminal_A,5,11,0,11,0,330.0,8.705,95.76,12.52
Collection_Point09,Unload_Terminal_A,9,11,0,11,0,330.0,8.705,95.76,12.52
Collection_Point09,Unload_Terminal_A,14,11,0,11,0,330.0,8.705,95.76,12.52
Collection_Point09,Unload_Terminal_A,15,1,0,1,0,30.0,8.705,8.71,1.14
Collection_Point09,Unload_Terminal_A,16,11,0,11,0,330.0,8.705,95.76,12.52
Collection_Point09,Unload_Terminal_A,24,11,0,11,0,330.0,8.705,95.76,12.52
Collection_Point09,Unload_Terminal_B,8,9,0,9,0,270.0,8.623,77.6,10.14
Collection_Point09,Unload_Terminal_B,13,11,0,11,0,330.0,8.623,94.85,12.4
Collection_Point09,Unload_Terminal_B,15,10,0,10,0,300.0,8.623,86.23,11.27
Collection_Point09,Unload_Terminal_B,23,11,0,11,0,330.0,8.623,94.85,12.4
